"projectID";"topic";"title"
"101018401";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"898276";"MSCA-IF-2019";"Individual Fellowships"
"950178";"ERC-2020-STG";"ERC STARTING GRANTS"
"653227";"BES-12-2014";"Conflict prevention and peace building topic 1: Enhancing the civilian conflict prevention and peace building capabilities of the EU"
"834455";"ERC-2018-ADG";"ERC Advanced Grant"
"799153";"MSCA-IF-2017";"Individual Fellowships"
"725232";"ERC-2016-COG";"ERC Consolidator Grant"
"748295";"MSCA-IF-2016";"Individual Fellowships"
"846982";"MSCA-IF-2018";"Individual Fellowships"
"707726";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"661646";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"842213";"MSCA-IF-2018";"Individual Fellowships"
"649281";"EURO-4-2014";"Political challenges for Europe"
"819213";"ERC-2018-COG";"ERC Consolidator Grant"
"798479";"MSCA-IF-2017";"Individual Fellowships"
"101004714";"MIGRATION-04-2020";"Inclusive and innovative practices for the integration of recently arrived migrants in local communities"
"794800";"MSCA-IF-2017";"Individual Fellowships"
"882986";"SU-BES01-2018-2019-2020";"Human factors, and social, societal, and organisational aspects of border and external security"
"864683";"ERC-2019-COG";"ERC Consolidator Grant"
"866479";"ERC-2019-COG";"ERC Consolidator Grant"
"896973";"MSCA-IF-2019";"Individual Fellowships"
"864687";"ERC-2019-COG";"ERC Consolidator Grant"
"722523";"MSCA-ITN-2016";"Innovative Training Networks"
"660571";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"714222";"ERC-2016-STG";"ERC Starting Grant"
"839474";"MSCA-IF-2018";"Individual Fellowships"
"870930";"DT-MIGRATION-06-2018-2019";"Addressing the challenge of migrant integration through ICT-enabled solutions"
"716075";"ERC-2016-STG";"ERC Starting Grant"
"765556";"MSCA-ITN-2017";"Innovative Training Networks"
"794361";"MSCA-IF-2017";"Individual Fellowships"
"702530";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"838722";"MSCA-IF-2018";"Individual Fellowships"
"101026338";"MSCA-IF-2020";"Individual Fellowships"
"705768";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"822717";"DT-MIGRATION-06-2018-2019";"Addressing the challenge of migrant integration through ICT-enabled solutions"
"101002163";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"882311";"MSCA-IF-2019";"Individual Fellowships"
"646662";"ERC-CoG-2014";"ERC Consolidator Grant"
"101004704";"MIGRATION-04-2020";"Inclusive and innovative practices for the integration of recently arrived migrants in local communities"
"682982";"ERC-CoG-2015";"ERC Consolidator Grant"
"780355";"ICT-14-2016-2017";"Big Data PPP: cross-sectorial and cross-lingual data integration and experimentation"
"877113";"EIC-SMEInst-2018-2020";"SME instrument"
"701306";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"790197";"MSCA-IF-2017";"Individual Fellowships"
"893032";"MSCA-IF-2019";"Individual Fellowships"
"788651";"MSCA-IF-2017";"Individual Fellowships"
"718020";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"843405";"MSCA-IF-2018";"Individual Fellowships"
"639284";"ERC-StG-2014";"ERC Starting Grant"
"750443";"MSCA-IF-2016";"Individual Fellowships"
"822536";"MIGRATION-05-2018-2020";"Mapping and overcoming integration challenges for migrant children"
"740426";"ERC-2016-ADG";"ERC Advanced Grant"
"844164";"MSCA-IF-2018";"Individual Fellowships"
"819298";"ERC-2018-COG";"ERC Consolidator Grant"
"101023843";"MSCA-IF-2020";"Individual Fellowships"
"780938";"ICT-11-2017";"Collective Awareness Platforms for Sustainability and Social Innovation"
"101018417";"MSCA-IF-2020";"Individual Fellowships"
"892779";"MSCA-IF-2019";"Individual Fellowships"
"804307";"ERC-2018-STG";"ERC Starting Grant"
"751911";"MSCA-IF-2016";"Individual Fellowships"
"804971";"ERC-2018-STG";"ERC Starting Grant"
"894303";"MSCA-IF-2019";"Individual Fellowships"
"659671";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"822601";"DT-MIGRATION-06-2018-2019";"Addressing the challenge of migrant integration through ICT-enabled solutions"
"898038";"MSCA-IF-2019";"Individual Fellowships"
"101004535";"MIGRATION-04-2020";"Inclusive and innovative practices for the integration of recently arrived migrants in local communities"
"802080";"ERC-2018-STG";"ERC Starting Grant"
"101023245";"MSCA-IF-2020";"Individual Fellowships"
"833870";"SU-BES01-2018-2019-2020";"Human factors, and social, societal, and organisational aspects of border and external security"
"844058";"MSCA-IF-2018";"Individual Fellowships"
"760218";"FTIPilot-01-2016";"Fast Track to Innovation Pilot"
"890799";"MSCA-IF-2019";"Individual Fellowships"
"890967";"MSCA-IF-2019";"Individual Fellowships"
"838688";"MSCA-IF-2018";"Individual Fellowships"
"682626";"ERC-CoG-2015";"ERC Consolidator Grant"
"680014";"ERC-StG-2015";"ERC Starting Grant"
"891768";"MSCA-IF-2019";"Individual Fellowships"
"836194";"MSCA-IF-2018";"Individual Fellowships"
"758221";"ERC-2017-STG";"ERC Starting Grant"
"878000";"EIC-SMEInst-2018-2020";"SME instrument"
"101027193";"MSCA-IF-2020";"Individual Fellowships"
"892210";"MSCA-IF-2019";"Individual Fellowships"
"703495";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"768710";"FOF-07-2017";"Integration of unconventional technologies for multi-material processing into manufacturing systems"
"891276";"MSCA-IF-2019";"Individual Fellowships"
"870299";"MIGRATION-01-2019";"Understanding migration mobility patterns: elaborating mid and long-term migration scenarios"
"780783";"ICT-11-2017";"Collective Awareness Platforms for Sustainability and Social Innovation"
"647737";"ERC-CoG-2014";"ERC Consolidator Grant"
"726405";"ERC-2016-COG";"ERC Consolidator Grant"
"770564";"ENG-GLOBALLY-03-2017";"The European Union and the global challenge of migration"
"843927";"MSCA-IF-2018";"Individual Fellowships"
"656787";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"895537";"MSCA-IF-2019";"Individual Fellowships"
"756672";"ERC-2017-STG";"ERC Starting Grant"
"896377";"MSCA-IF-2019";"Individual Fellowships"
"864333";"ERC-2019-COG";"ERC Consolidator Grant"
"792006";"MSCA-IF-2017";"Individual Fellowships"
"822215";"DT-MIGRATION-06-2018-2019";"Addressing the challenge of migrant integration through ICT-enabled solutions"
"727072";"REV-INEQUAL-04-2016";"Intra-EU mobility and its impacts for social and economic systems"
"787336";"MSCA-IF-2017";"Individual Fellowships"
"846320";"MSCA-IF-2018";"Individual Fellowships"
"844999";"MSCA-IF-2018";"Individual Fellowships"
"754849";"SC1-PM-07-2017";"Promoting mental health and well-being in the young"
"658742";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"725194";"ERC-2016-COG";"ERC Consolidator Grant"
"640074";"ERC-StG-2014";"ERC Starting Grant"
"101024883";"MSCA-IF-2020";"Individual Fellowships"
"797816";"MSCA-IF-2017";"Individual Fellowships"
"684020";"NMP-25-2015-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"884951";"ERC-2019-ADG";"ERC Advanced Grant"
"790318";"MSCA-IF-2017";"Individual Fellowships"
"852216";"ERC-2019-STG";"ERC Starting Grant"
"896021";"MSCA-IF-2019";"Individual Fellowships"
"897159";"MSCA-IF-2019";"Individual Fellowships"
"704994";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"894921";"MSCA-IF-2019";"Individual Fellowships"
"861061";"MSCA-ITN-2019";"Innovative Training Networks"
"832269";"EIC-SMEInst-2018-2020";"SME instrument"
"730456";"CIRC-01-2016-2017";"Systemic, eco-innovative approaches for the circular economy: large-scale demonstration projects"
"772873";"ERC-2017-COG";"ERC Consolidator Grant"
"765881";"MSCA-ITN-2017";"Innovative Training Networks"
"721256";"MSCA-ITN-2016";"Innovative Training Networks"
"821297";"JTI-CS2-2017-CfP07-AIR-01-32";"Prototype Tooling for manufacturing composite stiffened panel for a business jet lower wing"
"645662";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"825132";"ICT-04-2018";"Photonics based manufacturing, access to photonics, datacom photonics and connected lighting"
"774686";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"723611";"FOF-01-2016";"Novel hybrid approaches for additive and subtractive manufacturing machines"
"778553";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"846338";"MSCA-IF-2018";"Individual Fellowships"
"101008183";"JTI-CS2-2020-CfP11-LPA-02-37";"Thermoplastic fuselage repair process  integrated on manufacturing line"
"828012";"EIC-SMEInst-2018-2020";"SME instrument"
"838259";"MSCA-IF-2018";"Individual Fellowships"
"838560";"MSCA-IF-2018";"Individual Fellowships"
"786490";"MSCA-IF-2017";"Individual Fellowships"
"638259";"ERC-StG-2014";"ERC Starting Grant"
"728177";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"654221";"INFRADEV-4-2014-2015";"Implementation and operation of cross-cutting services and solutions for clusters of ESFRI and other relevant research infrastructure initiatives"
"870831";"MIGRATION-03-2019";"Social and economic effects of migration in Europe and integration policies"
"652978";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"649255";"EURO-2-2014";"The European growth agenda"
"789505";"MSCA-IF-2017";"Individual Fellowships"
"789827";"MSCA-IF-2017";"Individual Fellowships"
"894547";"MSCA-IF-2019";"Individual Fellowships"
"715842";"ERC-2016-STG";"ERC Starting Grant"
"790748";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"711459";"IT-1-2015-1";"Small business innovation research for Transport"
"769826";"GV-05-2017";"Electric vehicle user-centric design for optimised energy efficiency"
"644874";"ICT-18-2014";"Support the growth of ICT innovative Creative Industries SMEs"
"723268";"SPIRE-03-2016";"Industrial technologies for the valorisation of European bio-resources into high added value process streams"
"822590";"GOVERNANCE-03-2018";"Addressing populism and boosting civic and democratic engagement"
"822380";"DT-MIGRATION-06-2018-2019";"Addressing the challenge of migrant integration through ICT-enabled solutions"
"101026079";"MSCA-IF-2020";"Individual Fellowships"
"750460";"MSCA-IF-2016";"Individual Fellowships"
"753561";"MSCA-IF-2016";"Individual Fellowships"
"841201";"MSCA-IF-2018";"Individual Fellowships"
"840319";"MSCA-IF-2018";"Individual Fellowships"
"749314";"MSCA-IF-2016";"Individual Fellowships"
"886578";"MSCA-IF-2019";"Individual Fellowships"
"888607";"MSCA-IF-2019";"Individual Fellowships"
"101004640";"MIGRATION-05-2018-2020";"Mapping and overcoming integration challenges for migrant children"
"101007702";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"101004717";"MIGRATION-05-2018-2020";"Mapping and overcoming integration challenges for migrant children"
"723365";"MG-4.5-2016";"New ways of supporting development and implementation of neighbourhood-level and urban-district-level transport innovations"
"637764";"ERC-StG-2014";"ERC Starting Grant"
"720853";"NMBP-03-2016";"Innovative and sustainable materials solutions for the substitution of critical raw materials in the electric power system"
"649484";"EURO-4-2014";"Political challenges for Europe"
"892262";"MSCA-IF-2019";"Individual Fellowships"
"101001420";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"795992";"MSCA-IF-2017";"Individual Fellowships"
"638578";"ERC-StG-2014";"ERC Starting Grant"
"658694";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"770045";"CULT-COOP-03-2017";"Cultural literacy of young generations in Europe"
"101024877";"MSCA-IF-2020";"Individual Fellowships"
"779255";"SC1-HCO-07-2017";"Global Alliance for Chronic Diseases (GACD) prevention and management of mental disorders"
"682758";"ERC-CoG-2015";"ERC Consolidator Grant"
"101026216";"MSCA-IF-2020";"Individual Fellowships"
"822419";"GOVERNANCE-02-2018-2019";"Past, present and future of differentiation in European governance"
"649263";"YOUNG-2-2014";"Youth mobility: opportunities, impacts, policies"
"769252";"CULT-COOP-02-2017";"Improving mutual understanding among Europeans by working through troubled pasts"
"653323";"BES-09-2014";"Supply Chain Security topic 2: Technologies for inspections of large volume freight"
"830204";"EIC-SMEInst-2018-2020";"SME instrument"
"760043";"ERC-2017-STG";"ERC Starting Grant"
"752547";"MSCA-IF-2016";"Individual Fellowships"
"705366";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"867474";"WF-01-2018";"Widening Fellowships"
"727485";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"817868";"ERC-2018-COG";"ERC Consolidator Grant"
"101031387";"MSCA-IF-2020";"Individual Fellowships"
"892032";"MSCA-IF-2019";"Individual Fellowships"
"796282";"MSCA-IF-2017";"Individual Fellowships"
"892259";"MSCA-IF-2019";"Individual Fellowships"
"870700";"MIGRATION-03-2019";"Social and economic effects of migration in Europe and integration policies"
"846143";"MSCA-IF-2018";"Individual Fellowships"
"742974";"SMEInst-01-2016-2017";"Open Disruptive Innovation Scheme"
"649491";"YOUNG-2-2014";"Youth mobility: opportunities, impacts, policies"
"822625";"MIGRATION-02-2018";"Towards forward-looking migration governance: addressing the challenges, assessing capacities and designing future strategies"
"649538";"YOUNG-5a-2014";"Societal and political engagement of young people and their perspectives on Europe"
"681959";"ERC-CoG-2015";"ERC Consolidator Grant"
"715582";"ERC-2016-STG";"ERC Starting Grant"
"673969";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"101032116";"MSCA-IF-2020";"Individual Fellowships"
"658133";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"770730";"REV-INEQUAL-12-2017";"Research Social Platform on Migration and Asylum"
"839191";"MSCA-IF-2018";"Individual Fellowships"
"649456";"EURO-4-2014";"Political challenges for Europe"
"794030";"MSCA-IF-2017";"Individual Fellowships"
"101024176";"MSCA-IF-2020";"Individual Fellowships"
"652755";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"729438";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"872209";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"101031711";"MSCA-IF-2020";"Individual Fellowships"
"101023322";"MSCA-IF-2020";"Individual Fellowships"
"892963";"MSCA-IF-2019";"Individual Fellowships"
"752021";"MSCA-IF-2016";"Individual Fellowships"
"949151";"ERC-2020-STG";"ERC STARTING GRANTS"
"891932";"MSCA-IF-2019";"Individual Fellowships"
"747083";"MSCA-IF-2016";"Individual Fellowships"
"792793";"MSCA-IF-2017";"Individual Fellowships"
"658870";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"793650";"MSCA-IF-2017";"Individual Fellowships"
"662652";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"101029234";"MSCA-IF-2020";"Individual Fellowships"
"870952";"MIGRATION-03-2019";"Social and economic effects of migration in Europe and integration policies"
"707124";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"793497";"MSCA-IF-2017";"Individual Fellowships"
"843333";"MSCA-IF-2018";"Individual Fellowships"
"822453";"MIGRATION-08-2018";"Addressing the challenge of forced displacement"
"772244";"ERC-2017-COG";"ERC Consolidator Grant"
"657937";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"839643";"MSCA-IF-2018";"Individual Fellowships"
"890397";"MSCA-IF-2019";"Individual Fellowships"
"883620";"MSCA-IF-2019";"Individual Fellowships"
"101023968";"MSCA-IF-2020";"Individual Fellowships"
"810356";"ERC-2018-SyG";"ERC Synergy Grant"
"101038081";"WF-03-2020";"Widening Fellowships"
"770515";"REV-INEQUAL-13-2017";"Research on employability, skills and labour market integration of migrants"
"747075";"MSCA-IF-2016";"Individual Fellowships"
"833861";"ERC-2018-ADG";"ERC Advanced Grant"
"822664";"MIGRATION-05-2018-2020";"Mapping and overcoming integration challenges for migrant children"
"657118";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"741538";"ERC-2016-ADG";"ERC Advanced Grant"
"787120";"SEC-15-BES-2017";"Risk-based screening at border crossing"
"101002720";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"101007587";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"877557";"EIC-SMEInst-2018-2020";"SME instrument"
"792629";"MSCA-IF-2017";"Individual Fellowships"
"822806";"MIGRATION-02-2018";"Towards forward-looking migration governance: addressing the challenges, assessing capacities and designing future strategies"
"816736";"EIC-SMEInst-2018-2020";"SME instrument"
"890391";"MSCA-IF-2019";"Individual Fellowships"
"101025661";"MSCA-IF-2020";"Individual Fellowships"
"682451";"ERC-CoG-2015";"ERC Consolidator Grant"
"799195";"MSCA-IF-2017";"Individual Fellowships"
"885026";"ERC-2019-ADG";"ERC Advanced Grant"
"770158";"CULT-COOP-06-2017";"Participatory approaches and social innovation in culture"
"101031252";"MSCA-IF-2020";"Individual Fellowships"
"864818";"ERC-2019-COG";"ERC Consolidator Grant"
"101004945";"MIGRATION-09-2020";"Narratives on migration and its impact: past and present"
"695107";"ERC-ADG-2015";"ERC Advanced Grant"
"770037";"ENG-GLOBALLY-10-2017";"Migration and asylum systems"
"950065";"ERC-2020-STG";"ERC STARTING GRANTS"
"700510";"BES-10-2015";"Information management topic 1: Civilian humanitarian mission personnel tracking"
"740447";"MSCA-IF-2016";"Individual Fellowships"
"770453";"ENG-GLOBALLY-03-2017";"The European Union and the global challenge of migration"
"800925";"FETHPC-02-2017";"Transition to Exascale Computing"
"101026482";"MSCA-IF-2020";"Individual Fellowships"
"694882";"ERC-ADG-2015";"ERC Advanced Grant"
"724231";"ERC-2016-COG";"ERC Consolidator Grant"
"741532";"ERC-2016-ADG";"ERC Advanced Grant"
"733337";"SC1-PM-21-2016";"Implementation research for scaling-up of evidence based innovations and good practice in Europe and low- and middle-income countries"
"838427";"MSCA-IF-2018";"Individual Fellowships"
"870787";"MIGRATION-07-2019";"International protection of refugees in a comparative perspective"
"101022204";"MSCA-IF-2020";"Individual Fellowships"
"804989";"ERC-2018-STG";"ERC Starting Grant"
"716461";"ERC-2016-STG";"ERC Starting Grant"
"656198";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"872299";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"822401";"MIGRATION-08-2018";"Addressing the challenge of forced displacement"
"841144";"MSCA-IF-2018";"Individual Fellowships"
"725269";"ERC-2016-COG";"ERC Consolidator Grant"
"832777";"MSCA-IF-2018";"Individual Fellowships"
"752144";"MSCA-IF-2016";"Individual Fellowships"
"750495";"MSCA-IF-2016";"Individual Fellowships"
"841951";"MSCA-IF-2018";"Individual Fellowships"
"701368";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"705046";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"798015";"MSCA-IF-2017";"Individual Fellowships"
"750076";"MSCA-IF-2016";"Individual Fellowships"
"101026077";"MSCA-IF-2020";"Individual Fellowships"
"740072";"SEC-06-FCT-2016";"Developing a comprehensive approach to violent radicalization in the EU from early understanding to improving protection"
"657956";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"748344";"MSCA-IF-2016";"Individual Fellowships"
"705872";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"669132";"ERC-ADG-2014";"ERC Advanced Grant"
"764546";"MSCA-ITN-2017";"Innovative Training Networks"
"727069";"REV-INEQUAL-06-2016";"Tackling inequalities at their roots: new policies for fairness in education from early age"
"753935";"MSCA-IF-2016";"Individual Fellowships"
"670851";"ERC-ADG-2014";"ERC Advanced Grant"
"735472";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"811469";"EIC-SMEInst-2018-2020";"SME instrument"
"863227";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"851149";"ERC-2019-STG";"ERC Starting Grant"
"852744";"ERC-2019-STG";"ERC Starting Grant"
"649200";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"680450";"EeB-06-2015";"Integrated solutions of thermal energy storage for building applications"
"705365";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"764650";"MSCA-ITN-2017";"Innovative Training Networks"
"886567";"BBI-2019-SO2-R3";"Apply microorganisms and/or enzymes to resolve end-of-life issues of plastics"
"860942";"MSCA-ITN-2019";"Innovative Training Networks"
"799593";"MSCA-IF-2017";"Individual Fellowships"
"101006774";"FCH-01-5-2020";"Demonstration of FC Coaches for regional passenger transport"
"725165";"ERC-2016-COG";"ERC Consolidator Grant"
"868615";"EIC-SMEInst-2018-2020";"SME instrument"
"817150";"EIC-SMEInst-2018-2020";"SME instrument"
"826262";"FCH-01-3-2018";"Strengthening of the European supply chain for compressed storage systems for transport applications"
"755497";"JTI-CS2-2016-CFP04-SYS-01-03";"Very high brightness & compact full color display for next generation eyes-out cockpit products"
"782128";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"101003806";"CE-SC5-24-2020";"Improving the sorting, separation and recycling of composite and multi-layer materials"
"657264";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"726470";"ERC-2016-COG";"ERC Consolidator Grant"
"785839";"MSCA-IF-2017";"Individual Fellowships"
"705861";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"661199";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"101004172";"SPACE-10-TEC-2018-2020";"Technologies for European non-dependence and competitiveness"
"887073";"JTI-CS2-2019-CFP10-AIR-03-09";"Scrapping of carbon reinforced thermoplastic materials"
"753636";"MSCA-IF-2016";"Individual Fellowships"
"650913";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"896942";"MSCA-IF-2019";"Individual Fellowships"
"693670";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"741284";"MSCA-IF-2016";"Individual Fellowships"
"892661";"MSCA-IF-2019";"Individual Fellowships"
"807091";"CS2-GAM-2018-ECO";"Eco Design Transverse Activity"
"761964";"SMEInst-04-2016-2017";"Engaging SMEs in space research and development"
"706094";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"694217";"IT-1-2015-1";"Small business innovation research for Transport"
"820567";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"735552";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"895767";"MSCA-IF-2019";"Individual Fellowships"
"871875";"ICT-05-2019";"Application driven Photonics components"
"660721";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"881771";"S2R-OC-CCA-01-2019";"Noise & Vibration"
"717238";"JTI-CS2-2015-CFP02-LPA-02-10";"Development of pultrusion manufacturing applications"
"792776";"MSCA-IF-2017";"Individual Fellowships"
"689007";"MG-1.9-2015";"International cooperation in aeronautics with Canada"
"722096";"MSCA-ITN-2016";"Innovative Training Networks"
"820770";"CE-SPIRE-10-2018";"Efficient recycling processes for plastic containing materials (IA)"
"837874";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"690896";"FTIPilot-1-2015";"Fast Track to Innovation Pilot"
"642154";"WASTE-1-2014";"Moving towards a circular economy through industrial symbiosis"
"712708";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"755616";"JTI-CS2-2016-CFP04-AIR-02-36";"Development of prototype system based on Laser UT technology for high speed contactless no-couplant inspection of hybrid and thick composite structures"
"866026";"ERC-2019-COG";"ERC Consolidator Grant"
"821019";"JTI-CS2-2017-CfP07-ENG-01-27";"Composite process modelling and net-shape, complex geometry RTM tool design"
"837771";"BBI.2018.SO2.D3";"Valorise sugars from the cellulosic and/or hemicellulosic fractions of lignocellulosic biomass"
"777564";"S2R-OC-IP1-02-2017";"Tools, methodologies and technological development of the next generation of Running Gear"
"946611";"EIC-SMEInst-2018-2020";"SME instrument"
"101006952";"MG-3-5-2020";"Next generation multifunctional and intelligent airframe and engine parts, with emphasis on manufacturing, maintenance and recycling"
"636032";"MG-2.3-2014";"New generation of rail vehicles"
"646307";"NMP-01-2014";"Open access pilot lines for cost-effective nanocomposites"
"727583";"LCE-07-2016-2017";"Developing the next generation technologies of renewable electricity and heating/cooling"
"659270";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"852281";"ERC-2019-STG";"ERC Starting Grant"
"833707";"ERC-2018-ADG";"ERC Advanced Grant"
"799658";"MSCA-IF-2017";"Individual Fellowships"
"651611";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"734578";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
"644971";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"865131";"JTI-CS2-2018-CFP09-LPA-02-28";"Innovative tooling, end-effector development and industrialisation for welding of thermoplastic components"
"636549";"MG-1.1-2014";"Competitiveness of European Aviation through cost efficiency and innovation"
"651752";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"865113";"JTI-CS2-2018-CFP09-AIR-02-69";"Biphasic Heat Transport Integration for Efficient Heat Exchange within Composite materials Nacelle"
"664513";"WIDESPREAD-1-2014";"Teaming"
"645749";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"777595";"S2R-OC-IP1-01-2017";"Innovative materials & modular design for rolling stock applications"
"642557";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"720897";"PILOTS-01-2016";"Pilot lines for manufacturing of materials with customized thermal/electrical conductivity properties"
"738047";"JTI-CS2-2016-CFP03-SYS-02-19";"Eco Design: Composite functionalization: thermal and electrical conductivity"
"101022470";"MSCA-IF-2020";"Individual Fellowships"
"636027";"MG-4.1-2014";"Towards the energy efficient and emission free vessel"
"814485";"DT-NMBP-01-2018";"Open Innovation Test Beds for Lightweight, nano-enabled multifunctional composite materials and components (IA)"
"671950";"SIE-01-2014-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"696471";"NMP-25-2015-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"865431";"JTI-CS2-2018-CFP09-AIR-02-68";"Spring-in prediction capability for large integral wing structure [SAT]"
"761072";"NMBP-06-2017";"Improved material durability in buildings and infrastructures, including offshore"
"789454";"MSCA-IF-2017";"Individual Fellowships"
"755609";"JTI-CS2-2016-CFP04-AIR-02-33";"Developing innovative joining concepts and their manufacturing methodologies"
"754581";"JTI-CS2-2016-CFP04-LPA-02-15";"Development of a Multi-scale method to predict large aircraft component failure taking into consideration Manufacturing Uncertainties for Predictive Virtual Simulations"
"723309";"MG-1.1-2016";"Reducing energy consumption and environmental impact of aviation"
"876897";"EIC-SMEInst-2018-2020";"SME instrument"
"734156";"MSCA-RISE-2016";"Research and Innovation Staff Exchange"
